clust,lden,den,ID,Lat,Lon,depth,Country_number,Code,Grav_tot,reg_pop_growth,MPA_SCORE,RATING,Productivity_mean
2042,0.155577214,0.875,5555,5.61519,103.057,0,30,MYS,195,359.7956271,0,none,32623.70157
2043,0.159685948,0.90625,5553,5.61489,95.5491,0,0,IDN,158,205.2079649,0,none,763.8997881
2044,0.09531018,0.8,5558,5.61,95.19,0,0,IDN,578,251.7322761,0,none,617.3419147
2045,-0.014815616,0.75,5559,5.62556,103.16,1,30,MYS,127,290.0662926,0,none,5916.635135
2046,-0.356674944,0.4,5560,5.63,95.13,0,0,IDN,567,268.666982,0,none,589.055984
2047,-0.079791035,0.75,5563,5.64661,95.5281,0,0,IDN,449,210.5046287,0,none,726.8187984
2048,2.578636051,79.2,5564,5.65,95.16,0,0,IDN,567,266.9738355,0,none,615.4454596
2049,0.469148406,1.375,5565,5.66611,103.071,0.5,30,MYS,142,384.5047678,0,none,15926.82045
2050,-0.130682382,0.6,5566,5.66,95.09,0,0,IDN,567,289.961495,0,none,569.3921226
2051,-0.167736368,0.625,5568,5.68533,95.3869,1,0,IDN,685,233.6184147,0,none,740.1454439
2052,-0.005025168,0.875,5574,5.71464,73.4019,0,26,MDV,14,218.2998665,0,none,545.5979131
2053,0.048790164,0.75,5575,5.71694,115.635,1,30,MYS,67,671.6731453,0,none,1189.31234
2054,0.182321557,1,5571,5.70803,115.699,1,30,MYS,89,632.5825314,0,none,1255.423942
2055,-0.033783168,0.6875,5572,5.70861,115.653,1,30,MYS,89,654.8175687,2,Partially Effective,1221.528185
2056,0.262364264,1,5584,5.74019,103,0,30,MYS,130,406.3059628,0,none,890.9429378
2057,0.028544483,0.9375,5583,5.73861,103.5,1,30,MYS,127,325.657698,0,none,634.3735841
2058,0.623156822,1.6875,5586,5.74889,103.783,1,30,MYS,127,550.6756081,0,none,655.6274044
2059,0.606898821,1.9375,5601,5.77328,103.059,0,30,MYS,116,427.7407268,0,none,814.5921085
2060,0.936093359,3.125,5602,5.77361,102.993,0,30,MYS,130,417.6326762,0,none,864.7402605
2061,-0.293846337,0.45,5648,5.8,95.35,0,0,IDN,178,272.8113233,0,none,711.6159519
2062,2.268577565,13.28125,5613,5.79678,102.9,1,30,MYS,140,402.327823,2,Partially Effective,1056.544451
2063,0.885831524,2.125,5617,5.81444,103.007,1,30,MYS,118,444.1135513,2,Partially Effective,856.5628642
2064,0.140987311,0.875,5619,5.83278,110.376,0,0,IDN,3,511.0136842,0,none,402.009318
2065,0.048790164,0.75,5620,5.83647,102.77,1,30,MYS,148,371.4065166,0,none,7201.460905
2066,-0.356674944,0.4,5621,5.83,95.38,0,0,IDN,110,278.4389342,0,none,698.5
2067,0.587786665,1.5,5622,5.84611,103.03,1,30,MYS,118,465.2742458,0,none,847.8016671
2068,0.024395082,0.8,5630,5.87,95.27,0,0,IDN,877,312.6625856,0,Unrated,633.9722908
2069,0.09531018,0.8,5643,5.88,95.35,1,0,IDN,877,304.0756517,0,none,664.5248176
2070,1.367617263,5.15625,5638,5.88636,102.747,0,30,MYS,175,378.4333211,3,Not Effective,4169.258933
2071,-0.356674944,0.4,5639,5.88,95.25,0,0,IDN,84,323.074369,0,Unrated,618.9974287
2072,0.178837222,0.9,5642,5.88,95.31,0,0,IDN,877,312.6625856,0,none,649.0611866
2073,0.425075465,1.25,5644,5.89167,110.342,0.5,0,IDN,3,511.0136842,0,none,401.9774796
2074,1.368075816,4,5654,5.91203,102.745,1,30,MYS,176,389.0309136,0,none,1824.749154
2075,-0.223143551,0.5,5650,5.90639,95.2222,0,0,IDN,80,339.8874465,0,Unrated,595.9098955
2076,1.500732903,4.9375,5653,5.91061,102.71,1,30,MYS,176,374.2340488,0,none,3173.877521
2077,1.277012257,3.3125,5670,5.96217,102.681,0,30,MYS,176,381.4679513,0,none,1380.057949
2078,2.116255515,8,5665,5.95114,169.646,1,36,MHL,5,-1.20027963,1,Effective,205.388974
2079,0.657868884,2,5666,5.95239,102.708,1,30,MYS,176,388.6222159,0,none,1353.86695
2080,0.180146695,0.9375,5677,5.97406,116.017,0,30,MYS,1982,605.309785,0,none,1067.165245
2081,1.051456949,2.5625,5678,5.98736,102.74,1,30,MYS,176,413.281857,0,none,1226.388319
2082,-0.077961541,0.75,5693,6.02778,116.052,1,30,MYS,196,608.6820686,0,none,1284.149757
2083,0.345715087,1.21875,5790,6,116,1,30,MYS,196,620.6830708,0,none,1019.282074
2084,-0.074063006,0.6875,5695,6.04139,116.02,1,30,MYS,196,625.9929559,0,none,967.5356921
2085,0.672125085,2.21875,5696,6.04294,169.645,1,36,MHL,45,-1.20027963,1,Effective,192.0317627
2086,1.582446035,13,5704,6.07156,100.051,0,30,MYS,266,1013.349407,0,none,48245.07304
2087,0.303155386,2.28125,5705,6.0725,95.1209,0,0,IDN,39,430.754281,0,none,542.2006866
2088,-0.087176694,0.625,5708,6.08408,116.009,0,30,MYS,206,651.8322207,0,none,905.9302361
2089,-0.274523418,0.5,5709,6.15447,118.059,0,30,MYS,45,278.0831688,0,none,1325.405492
2090,0.155577214,0.875,5710,6.16342,118.108,0.5,30,MYS,31,285.1641687,0,none,1250.322168
2091,-0.597837001,0.25,5714,6.34975,116.31,0,30,MYS,183,603.3661262,0,none,1005.543782
2092,-0.057793931,0.6875,5719,6.37425,116.343,0,30,MYS,183,591.84927,0,Unrated,996.8960569
2093,0.048790164,0.75,5724,6.48331,117.893,1,30,MYS,15,294.8445721,0,none,64315.25277
2094,1.089041623,3.6875,5738,6.51356,117.921,1,30,MYS,15,299.7733143,0,none,54550.26256
2095,1.870350367,11,5742,6.53333,99.1819,1,34,THA,72,186.0415868,2,Partially Effective,981.057794
2096,0.215891208,1,5744,6.54097,117.92,1,30,MYS,13,297.4376676,0,none,44947.55964
2097,3.645556403,48.9375,5748,6.55278,99.2611,0,34,THA,72,209.1800499,2,Partially Effective,957.1940308
2098,3.818747361,73.25,5751,6.56536,99.3472,0,34,THA,88,240.8800293,2,Partially Effective,984.528009
2099,0.03420026,0.75,5763,6.71339,116.323,1,30,MYS,38,685.8710606,0,none,754.9534082
2100,-0.223143551,0.5,5765,6.71822,116.359,0,30,MYS,46,667.0839485,0,none,778.3874667
2101,1.478495723,12.125,5770,6.80403,117.423,0,30,MYS,16,213.8120759,0,none,65535
2102,3.790984677,44,5771,6.82042,117.473,0,30,MYS,16,202.832741,0,none,65535
2103,1.778245133,22,5773,6.85558,116.861,0,30,MYS,56,254.6769114,0,none,22464.98274
2104,2.039028189,21.125,5774,6.86792,117.556,1,30,MYS,15,174.4126641,0,none,58049.00184
2105,0.767357183,3,5777,6.89381,117.348,1,30,MYS,18,201.2700587,0,none,52465.76132
2106,1.885258522,32.1875,5778,6.89569,117.516,1,30,MYS,15,167.4959606,0,none,53285.39452
2107,1.590991805,7.75,5779,6.92756,117.35,0,30,MYS,18,201.9874668,0,none,40061.14843
2108,-0.597837001,0.25,5782,6.94094,117.019,0,30,MYS,55,231.7800143,0,none,29650.86986
2109,2.418349243,60.25,5786,6.95694,116.896,0,30,MYS,7675,248.6624299,0,none,16382.97489
2110,2.007763399,14.25,5787,6.96481,117.302,0.5,30,MYS,22,207.5374354,0,none,20039.74992
2111,3.966511191,52.5,5789,6.98411,117.499,1,30,MYS,17,166.4628616,0,none,17834.10617
2112,1.525379782,26.5625,5791,7.00372,117.446,1,30,MYS,17,187.453892,0,none,10732.51442
2113,-0.597837001,0.25,5793,7.03378,117.073,0,30,MYS,35,231.3940052,0,none,809.5
2114,-0.410490276,0.375,5794,7.03458,117.003,1,30,MYS,44,239.3877238,0,none,2275.686274
2115,0.497091844,1.625,5795,7.041,117.443,0,30,MYS,17,190.8344984,0,none,728.5
2116,4.849487973,127.375,5797,7.05197,117.364,1,30,MYS,19,206.9917255,0,none,782.9639186
2117,0.410784955,1.25,5810,7.09464,117.023,1,30,MYS,36,237.9773048,0,none,17676.87111
2118,0.438254931,1.25,5802,7.08128,117.248,1,30,MYS,21,216.2226584,0,none,8001.322204
2119,-0.012614118,0.9375,5812,7.09922,117.087,0.5,30,MYS,116,232.1684815,0,none,19454.17511
2120,1.598110567,15.375,5804,7.08247,117.441,0.5,30,MYS,16,195.0890178,0,none,718.6203789
2121,2.931623743,37.8125,5811,7.09583,117.482,0.5,30,MYS,16,185.685657,0,none,684.9883267
2122,5.280916852,196.25,5814,7.11617,117.379,0,30,MYS,18,210.9071502,0,none,739.7677144
2123,3.913022506,49.75,5815,7.11925,117.509,0,30,MYS,15,171.3195311,0,none,661.158533
2124,0.048790164,0.75,5822,7.20342,116.843,0,30,MYS,30,260.3657289,0,none,14614.77107
2125,0.777028665,1.875,5821,7.19933,117.285,0,30,MYS,19,224.0688513,0,none,21134.55144
2126,0.161268148,0.875,5819,7.18983,117.37,1,30,MYS,17,221.5300641,0,none,698.0398802
2127,2.131203476,8.125,5823,7.20878,117.469,1,30,MYS,15,204.8331743,0,none,650.2598661
2128,0.345376981,1.6,5824,7.21,-81.8,0,87,PAN,13,15.52147932,2,Partially Effective,494.6752614
2129,1.864080131,6.6875,5825,7.23233,117.295,0,30,MYS,16,228.5260455,2,Partially Effective,18912.58901
2130,0.262364264,1,5826,7.23508,117.376,0,30,MYS,16,224.5333854,0,none,675.1518448
2131,1.60885784,5.75,5834,7.26,-81.82,1,87,PAN,13,19.50440313,2,Partially Effective,2225.260572
2132,0.012128335,0.875,5829,7.25919,134.527,0,88,PLW,11,87.34312674,0,none,49407.33748
2133,1.226281724,11.6875,5832,7.26033,117.348,0,30,MYS,16,226.6541461,0,none,2189.518542
2134,0.695487365,4.4375,5833,7.2665,117.376,0,30,MYS,16,226.3171529,0,none,656.0612316
2135,0.09531018,0.8,5835,7.27,-81.78,0,87,PAN,13,20.15213237,2,Partially Effective,7229.759703
2136,0.242871336,1.28125,5837,7.28483,134.473,0,88,PLW,11,87.34312674,1,Effective,41326.67084
2137,0.994621637,2.7,5839,7.29,-81.67,1,87,PAN,13,26.94792484,2,Partially Effective,20012.5917
2138,0.538860368,2.1,5843,7.32,-81.71,1,87,PAN,13,33.7851769,2,Partially Effective,33023.5
2139,0.587786665,1.5,5846,7.34717,117.347,0,30,MYS,14,236.0064203,0,none,801.2698067
2140,0.405465108,1.2,5848,7.34,-80.14,1,87,PAN,120,45.97094706,0,none,59121.9706
2141,1.104274551,8.25,5849,7.35183,117.285,0,30,MYS,15,240.1942546,0,none,6789.979778
2142,-0.167736368,0.625,5850,7.35633,117.055,0,30,MYS,18,256.7098669,0,none,17979.28911
2143,0.161268148,0.875,5851,7.35736,116.972,1,30,MYS,18,261.3931607,0,none,17457.42129
2144,0.024395082,0.8,5852,7.35,-81.59,1,87,PAN,13,43.27628743,2,Partially Effective,21293.43239
2145,0.438254931,1.25,5853,7.36,151.92,0,86,FSM,32,-60.44009074,0,none,303.8351609
2146,3.512731378,55.125,5854,7.37267,117.222,0,30,MYS,17,246.7740636,0,none,9787.797713
2147,-0.015500435,0.75,5855,7.37533,117.325,0,30,MYS,14,239.3946127,0,none,959.95833
2148,-0.23101773,0.5,5859,7.3,-81.82,0,87,PAN,13,27.65869554,2,Partially Effective,6699.113531
2149,-0.356674944,0.4,5860,7.41,-81.82,1,87,PAN,13,65.81795507,2,Partially Effective,17874.90566
2150,1.527236384,15.2,5861,7.42,-81.7,0,87,PAN,28,63.85349777,2,Partially Effective,61095.44879
2151,2.208274414,8.8,5862,7.43,-81.86,1,87,PAN,28,74.43732505,2,Partially Effective,4455.390174
2152,0.119384419,1.4,5863,7.46,-82.23,1,87,PAN,34,94.89798352,2,Partially Effective,462.127524
2153,0.641853886,1.6,5864,7.47,-82.27,1,87,PAN,34,101.3396232,0,none,461.0852801
2154,1.844427617,6.7,5870,7.52,-81.9,1,87,PAN,28,93.26923961,2,Partially Effective,504.8840227
2155,0.262364264,1,5867,7.4,-81.66,0,87,PAN,13,58.44898337,2,Partially Effective,54545.41086
2156,0.587786665,1.5,5868,7.518,98.3368,1,34,THA,66,1667.138744,0,none,691.7462256
2157,0.142589471,1,5869,7.52,-81.67,0,87,PAN,28,80.35597006,2,Partially Effective,25369.97472
2158,0.832909123,2,5871,7.54,-81.86,0,87,PAN,28,91.28920503,2,Partially Effective,1050.037158
2159,0.472385965,1.34375,5872,7.59783,98.3777,0,34,THA,86,1404.828179,0,none,1137.816406
2160,-0.356674944,0.4,5873,7.59,-81.71,1,87,PAN,28,87.46494314,2,Partially Effective,2764.536059
2161,0.46804668,1.3,5874,7.59,-81.84,1,87,PAN,28,96.69666338,2,Partially Effective,538.8008707
2162,0.641853886,1.6,5878,7.62,-81.71,1,87,PAN,28,89.56999205,2,Partially Effective,583.697792
2163,0.993251773,2.4,5881,7.63,-81.73,0,87,PAN,28,93.43853884,2,Partially Effective,580.8990111
2164,0.861355396,2.2,5882,7.63,-81.78,1,87,PAN,28,101.2344506,2,Partially Effective,563.0782143
2165,0.438254931,1.25,5883,7.65369,98.7586,1,34,THA,91,803.1561459,3,Not Effective,3180.079751
2166,2.918630782,27.8125,5891,7.72864,98.7694,1,34,THA,102,754.8579193,3,Not Effective,13207.94868
2167,0.09531018,0.8,5888,7.69,-81.61,1,87,PAN,28,84.23696676,2,Partially Effective,13667.95006
2168,0.530628251,1.4,5909,7.8,-81.76,0,87,PAN,55,108.2101489,2,Partially Effective,3376.900709
2169,0.438254931,1.25,5893,7.81192,98.7711,1,34,THA,95,707.2507243,3,Not Effective,23504.03506
2170,-0.167736368,0.625,5894,7.8195,98.2923,1,34,THA,138,1221.738625,0,none,49922.969
2171,0.340494013,1.15,5895,7.82,-81.74,0.5,87,PAN,55,106.2590441,2,Partially Effective,8825.572329
2172,0.368582033,1.2,5899,7.84,-81.8,1,87,PAN,55,111.6223011,2,Partially Effective,6878.028694
2173,0.405465108,1.2,5903,7.87,-81.79,0,87,PAN,55,110.9250642,2,Partially Effective,13753.93978
2174,0.09531018,0.8,5904,7.87,-82.44,1,87,PAN,40,152.7872038,0,none,630.0938785
2175,-0.005025168,0.875,5906,7.89281,98.2657,1,34,THA,417,1185.940923,0,none,39342.16509
2176,1.029619417,2.5,5911,7.93794,98.8936,0,34,THA,110,591.6793395,0,none,65535
2177,1.398335696,13.25,5912,7.94483,98.7808,1,34,THA,110,648.0028311,3,Not Effective,60159.18085
2178,2.216482394,8.875,5920,7.95,98.85,0,34,THA,110,608.5833465,0,none,64902.91653
2179,0.619187116,1.6,5915,7.95,-82.02,1,87,PAN,55,127.4887101,0,none,48073.32675
2180,-0.103311324,0.65,5921,7.96,-82.06,1,87,PAN,55,131.0048824,0,none,61504.82053
2181,0.575598769,1.7,5994,8,-82.03,0,87,PAN,55,127.089276,0,none,56925.31203
2182,0.954771252,2.3,5923,7.99,-81.98,1,87,PAN,55,123.3969855,0,none,39329.50747
2183,-0.105360516,0.6,5924,7.99,-82.07,1,87,PAN,55,131.2439925,0,none,63635.79856
2184,-0.393042588,0.375,5925,8.03067,98.2623,0,34,THA,297,1054.689879,2,Partially Effective,37946.33231
2185,1.096942838,2.8,5926,8.09,-82.26,0,87,PAN,68,136.1358866,1,Effective,1045.9606
2186,0.368582033,1.2,5927,8.12,-82.3,0,87,PAN,68,135.3513427,1,Effective,980.1211631
2187,-0.597837001,0.25,5929,8.14867,98.287,1,34,THA,133,952.2254007,2,Partially Effective,47900.47367
2188,0.262364264,1,5930,8.23,-78.9,0,87,PAN,25,204.3533974,0,none,856.2402106
2189,0.09531018,0.8,5931,8.23,-79.11,0,87,PAN,31,683.671199,0,none,729.615587
2190,0.09531018,0.8,5932,8.26,-79.07,0,87,PAN,28,627.2243375,0,none,760.2477413
2191,0.405465108,1.2,5935,8.32,-79.1,0,87,PAN,33,617.0106156,0,none,782.3936652
2192,0.238117089,1.2,5936,8.33,-78.81,0,87,PAN,27,181.0198715,0,none,28169.83183
2193,0.048790164,0.75,5937,8.35981,116.132,0,0,IDN,3,489.614848,0,none,342.1096134
2194,-0.356674944,0.4,5938,8.37,-83.29,1,37,CRI,115,101.6338201,0,none,7238.829281
2195,0.09531018,0.8,5939,8.39,-78.82,0,87,PAN,27,321.1122876,0,none,29492.94104
2196,0.456431505,1.4,5941,8.42,-79.13,0,87,PAN,42,561.117846,0,none,904.672354
2197,-0.130682382,0.6,5942,8.43,-78.85,0,87,PAN,25,384.907141,0,none,31730.37708
2198,0.304882786,1.25,5945,8.47597,125.884,0.5,27,ETI,611,694.1768279,0,none,65535
2199,0.354171814,1.125,5946,8.47997,119.836,1,0,IDN,21,511.0136842,0,none,333.4889387
2200,-0.059473102,0.6875,5950,8.50483,97.6417,1,34,THA,35,1821.097541,2,Partially Effective,518.1870305
2201,0.405465108,1.2,5948,8.48,-78.92,0,87,PAN,25,450.3521727,0,none,44456.38117
2202,0.405465108,1.2,5949,8.4,-79.08,0,87,PAN,39,551.9347755,0,none,895.8743313
2203,0.10380435,0.85,5952,8.53,-79.01,0,87,PAN,41,466.7776081,0,none,23978.2826
2204,-0.597837001,0.25,5953,8.57339,81.2396,0,89,LKA,767,194.6011352,0,none,53189.55577
2205,2.388762789,10.6,5954,8.58,-79.02,0,87,PAN,46,455.9599882,0,none,16372.02284
2206,-0.384981606,0.40625,5955,8.59267,97.6413,1,34,THA,36,1009.019992,2,Partially Effective,517.1857535
2207,2.577194629,28.8125,5969,8.66861,106.63,0,33,VNM,103,352.7584537,2,Partially Effective,1286.394051
2208,1.62924054,4.8,5958,8.64,-79.03,0,87,PAN,46,439.3721569,0,none,6738.60487
2209,-0.356674944,0.4,5959,8.64,-83.74,0,37,CRI,23,77.11096734,1,Effective,1203.565468
2210,-0.467868136,0.34375,5963,8.65617,97.658,1,34,THA,36,730.4723894,2,Partially Effective,518.9926538
2211,1.340090069,13.5625,5964,8.66056,106.674,0.5,33,VNM,98,295.5779269,2,Partially Effective,1258.014889
2212,-0.597837001,0.25,5965,8.66267,98.2346,0,34,THA,386,811.224538,0,none,20094.6976
2213,3.991759892,54.5625,5968,8.66686,106.563,1,33,VNM,118,499.3754313,0,none,1320.490555
2214,0.268246685,1.1,5970,8.67,-79.06,0,87,PAN,63,441.0523314,0,none,1394.609426
2215,0.613172828,2.5625,5972,8.68364,106.738,0.5,33,VNM,108,244.7774597,2,Partially Effective,1234.974548
2216,-0.105360516,0.6,5973,8.68,-83.72,0,37,CRI,23,77.00898151,0,none,5670.414648
2217,2.41367914,17.3125,5976,8.69294,106.648,0,33,VNM,103,348.5749287,2,Partially Effective,1285.384835
2218,-0.243678663,0.5,5981,8.72,-83.87,0,37,CRI,23,76.2479271,0,none,575.5092483
2219,-0.005025168,0.7,5992,8.7,-83.91,1,37,CRI,23,75.44359062,0,none,523.5353259
2220,-0.138948937,0.71875,5983,8.73667,81.1765,0,89,LKA,767,137.6997953,0,none,6224.586048
2221,0.262364264,1,5984,8.73,-83.83,1,37,CRI,23,76.38396355,0,none,631
2222,1.545027377,17.71875,5986,8.74722,106.63,0.5,33,VNM,103,468.2386736,2,Partially Effective,1304.876219
2223,0.475828938,1.8,5989,8.78,-79.54,0,87,PAN,398,508.4973773,1,Effective,65535
2224,3.022860941,20.25,5993,8.87722,106.648,0,33,VNM,128,561.9298951,0,none,1300.583119
2225,0.539204791,1.625,5996,9.05642,123.136,1,31,PHL,494,729.5090393,0,none,54989.19603
2226,0.266261722,1.53125,5998,9.07117,123.272,1,31,PHL,381,771.4510431,0,none,13610.9306
2227,-0.274523418,0.5,5999,9.07517,123.165,1,31,PHL,494,745.5276539,0,none,52610.23372
2228,-0.223143551,0.5,6001,9.10742,123.209,1,31,PHL,179,741.3106336,0,none,39346.21046
2229,-0.410490276,0.375,6002,9.13383,98.2535,0,34,THA,105,211.8430387,0,none,34422.03455
2230,-0.248833485,0.5,6004,9.17033,103.29,0,33,VNM,70,35.63387524,0,none,737.7686393
2231,0.23772874,1.4375,6006,9.18172,123.258,1,31,PHL,687,754.106218,0,none,19171.664
2232,0.145454374,0.96875,6007,9.192,103.321,0,33,VNM,70,31.66622092,0,none,765.6030073
2233,0.09531018,0.8,6009,9.23,-82.11,0,87,PAN,62,160.67167,0,none,65535
2234,0.363774304,1.3,6011,9.24,-82.34,0,87,PAN,197,136.8230096,0,none,65535
2235,-0.280521411,0.46875,6012,9.25433,98.3152,0,34,THA,105,199.1869589,0,none,57957.89237
2236,-0.356674944,0.4,6014,9.27,-82.12,1,87,PAN,62,156.8153096,0,none,65528.89899
2237,1.121769744,11.25,6016,9.29,-82.34,0,87,PAN,99,135.2468371,0,none,65535
2238,1.615536459,29.9375,6021,9.33,-82.22,1,87,PAN,95,138.5974938,0,none,64372.92994
2239,-0.597837001,0.25,6019,9.33139,98.3244,0,34,THA,29,197.4467705,0,none,60680.20431
2240,0.654925968,1.625,6020,9.33417,123.311,0,31,PHL,1026,785.8131061,0,none,2175.224358
2241,0.312969215,1.1,6022,9.35,-82.26,1,87,PAN,108,135.7729516,0,none,65535
2242,0.587786665,1.75,6042,9.40917,97.8747,1,34,THA,26,200.4660267,3,Not Effective,667.4302033
2243,1.767390204,28.4375,6034,9.393,104.233,0,33,VNM,154,371.9565582,0,none,1346.433297
2244,0.515813165,1.375,6027,9.38342,-76.2281,1,42,COL,153,812.0743974,0,none,616.7932658
2245,-0.167736368,0.625,6036,9.39686,-76.1893,0,42,COL,153,836.652177,0,none,668.1850519
2246,0.405465108,1.2,6030,9.38,-82.3,0,87,PAN,43,129.4347478,0,none,65535
2247,1.540490841,6.4,6038,9.3,-82.28,0,87,PAN,108,139.011008,0,none,65535
2248,-0.223143551,0.5,6044,9.41575,97.8762,0,34,THA,26,200.0627802,3,Not Effective,674.2597806
2249,0.155577214,0.875,6045,9.4175,123.301,0,31,PHL,1115,865.4378249,0,none,4581.586661
2250,0.461822195,1.46875,6049,9.42583,97.8982,0,34,THA,26,202.1733247,3,Not Effective,693.4273247
2251,3.54240755,34.25,6054,9.43386,123.393,1,31,PHL,468,1028.63544,0,none,510.2211245
2252,-0.597837001,0.25,6055,9.43461,98.3517,0,34,THA,29,198.3294601,3,Not Effective,65535
2253,-0.410490276,0.375,6059,9.51778,123.679,0,31,PHL,476,1759.917477,3,Not Effective,654.715642
2254,0.201480989,0.9375,6061,9.54006,138.205,1,86,FSM,39,15.28850286,0,none,132.4572357
2255,0.161268148,0.875,6062,9.55467,123.46,1,31,PHL,283,1625.810049,0,none,26300.03402
2256,-0.597837001,0.25,6063,9.56392,98.384,0,34,THA,30,192.974465,0,none,36503.88301
2257,-0.356674944,0.4,6064,9.56,-78.95,0,87,PAN,82,532.1332508,3,Not Effective,572.7114119
2258,0.048790164,0.75,6065,9.57461,123.824,0,31,PHL,11157,1883.778211,0,none,49500.08855
2259,-0.356674944,0.4,6066,9.58,-78.87,0,87,PAN,73,489.1568713,3,Not Effective,530.3548679
2260,0.041653303,0.75,6069,9.609,138.188,0.5,86,FSM,51,15.28850286,0,none,132.8411581
2261,-0.121832594,0.6875,6070,9.64303,123.817,0,31,PHL,859,1862.636012,0,none,46797.2736
2262,0.425075465,1.5625,6071,9.65525,118.738,0.5,31,PHL,702,353.8771014,0,none,38608.3716
2263,0.98394938,2.375,6072,9.70567,123.16,1,31,PHL,1118,1310.203388,3,Not Effective,57837.96741
2264,-0.393042588,0.375,6073,9.70914,98.3928,0,34,THA,30,182.0315535,0,Unrated,15830.98595
2265,-0.597837001,0.25,6074,9.71769,118.75,0,31,PHL,184,368.6834729,0,none,33623.88303
2266,-0.077961541,0.625,6075,9.7375,123.829,1,31,PHL,645,1807.554885,0,none,51375.47001
2267,-0.130682382,0.6,6076,9.76,-85.27,0,37,CRI,322,207.1031093,0,none,1005.736795
2268,0.368582033,1.875,6078,9.78244,98.1114,0,35,MMR,27,190.5799821,0,none,889.1041894
2269,-0.495439794,0.3125,6079,9.82458,123.575,0.5,31,PHL,1984,1532.855623,0,none,42116.30063
2270,0.605427363,3.375,6080,9.82744,98.1109,0,35,MMR,27,191.9723171,0,none,900.0440688
2271,-0.356674944,0.4,6081,9.82,-85.33,1,37,CRI,322,194.4960695,0,none,938.9091636
2272,0.024395082,0.8,6082,9.84,-85.37,1,37,CRI,322,186.2840203,0,none,2257.29229
2273,0.09531018,0.8,6086,9.85,-85.42,0,37,CRI,322,175.9420174,0,none,4456.566771
2274,-0.23101773,0.5,6087,9.85,-85.46,0,37,CRI,322,172.3876227,0,none,4339.118066
2275,-0.597837001,0.25,6097,9.88083,122.376,0.5,31,PHL,297,716.1352748,0,none,13924.30699
2276,-0.105360516,0.6,6090,9.86,-85.49,0,37,CRI,322,169.8364448,0,none,5258.154973
2277,-0.495439794,0.3125,6099,9.89814,123.768,1,31,PHL,742,1634.818082,0,none,38886.18808
2278,2.344703319,68.09375,6100,9.90639,104.021,0,33,VNM,191,417.4475247,2,Partially Effective,1251.795797
2279,2.240501271,38.65625,6124,9.92194,103.997,0,33,VNM,237,422.7617345,2,Partially Effective,1245.748569
2280,1.365904556,3.875,6113,9.914886195,125.0685664,0,31,PHL,301,462.0806216,0,none,17490.22557
2281,1.138938782,2.875,6115,9.915169664,125.2541873,0,31,PHL,495,508.9197004,0,none,14886.66418
2282,0.354171814,1.125,6149,9.93,123.391,0,31,PHL,623,1481.744837,3,Not Effective,24912.02975
2283,0.803275956,4.3125,6123,9.92181,123.343,1,31,PHL,623,1483.688969,3,Not Effective,7192.291028
2284,-0.597837001,0.25,6127,9.92367,118.829,0,31,PHL,190,398.2579565,0,none,4421.892916
2285,1.667706821,5,6162,9.961280057,125.0676637,1,31,PHL,301,406.1690059,0,none,29161.53223
